timestamp_s,trajectory_phase,contact_flag,contact_area_m2,normal_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,slip_velocity_x_m_s,slip_velocity_y_m_s,slip_velocity_z_m_s,maximum_displacement_m,minimum_relative_tet_volume,inverted_tet_count
2.2166666666666637,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019720323059236979,0.9464803213235864,0
2.2333333333333303,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019715264048864123,0.9464886514570865,0
2.249999999999997,release,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019716747731952884,0.9464865076085356,0
2.2666666666666635,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019719894800284072,0.9464810389669025,0
2.28333333333333,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019718603676121106,0.946483043135433,0
2.2999999999999967,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971645240535012,0.9464869061686677,0
2.3166666666666633,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971757075035375,0.9464850997730129,0
2.33333333333333,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971842467559004,0.9464832818448257,0
2.3499999999999965,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019718167179661855,0.9464835657551016,0
2.366666666666663,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019718132100230823,0.9464840277114923,0
2.3833333333333298,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971791241074195,0.946483824520039,0
2.3999999999999964,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971807458492116,0.9464839228381005,0
2.416666666666663,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019718071780363297,0.9464844239926705,0
2.4333333333333296,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019718061985681763,0.9464845819174904,0
2.449999999999996,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019717877374712234,0.9464844918300703,0
2.466666666666663,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019717908224752928,0.9464839422257157,0
2.4833333333333294,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019717871765698094,0.9464845245227094,0
2.499999999999996,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971789139736089,0.9464844878231258,0
2.5166666666666626,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019717878755703223,0.946484518855944,0
2.533333333333329,recovery,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971786192853347,0.9464840344791187,0
